,delay,day,duration
10387,180,334,49980
10388,60,334,53460
10389,180,334,54660
10390,180,334,55140
10391,120,334,55740
10392,60,334,56460
10393,60,334,57180
10394,180,334,22740
10395,120,334,38220
10396,180,334,38640
10397,180,334,39360
10398,240,334,40560
10399,300,334,39240
10400,360,334,40380
10401,360,334,40860
10402,300,334,41520
10403,240,334,42240
10404,240,334,42960
10405,60,334,42600
10406,120,334,45060
10407,120,334,45720
10408,120,334,46440
10409,60,334,49800
10410,180,334,53100
10411,420,334,53760
10412,180,334,55140
10413,300,334,56880
10414,60,334,60780
10415,60,334,60960
10416,120,334,67920
10417,120,334,68640
10418,60,334,69420
10419,180,334,75000
10420,180,334,78600
10421,60,335,10860
10422,180,335,2220
10423,60,335,3000
10424,60,335,1500
10425,120,335,4560
10426,120,335,5100
10427,60,335,5760
10428,120,335,8100
10429,60,335,8640
10430,60,335,12840
10431,60,335,12900
10432,120,335,14220
10433,60,335,15720
10434,60,335,16440
10435,120,335,16500
10436,180,335,17700
10437,60,335,21360
10438,60,335,19740
10439,240,335,22200
10440,240,335,22860
10441,300,335,23580
10442,240,335,22560
10443,300,335,23040
10444,300,335,23700
10445,540,335,25080
10446,180,335,29280
10447,120,335,29940
10448,120,335,30660
10449,60,335,39960
10450,60,335,40620
10451,120,335,41340
10452,60,335,44400
10453,60,335,45060
10454,60,335,45780
10455,60,335,48720
10456,120,335,52140
10457,60,335,56100
10458,720,335,55740
10459,1140,335,56940
10460,1140,335,57420
10461,1080,335,58140
10462,900,335,58980
10463,840,335,59760
10464,120,336,46200
10465,60,336,55740
10466,60,336,57180
10467,120,336,22740
10468,240,336,24360
10469,180,336,24960
10470,180,336,27420
10471,120,336,27960
10472,120,336,28620
10473,60,336,35040
10474,120,336,35700
10475,120,336,37080
10476,60,336,38640
10477,180,336,39360
10478,180,336,40560
10479,120,336,42600
10480,60,336,45060
10481,60,336,45720
10482,60,336,46440
10483,360,336,45420
10484,420,336,45900
10485,420,336,46560
10486,240,336,47940
10487,60,336,50220
10488,60,336,51480
10489,480,336,49800
10490,420,336,51000
10491,480,336,51480
10492,480,336,52140
10493,420,336,52800
10494,420,336,53520
10495,120,336,56880
10496,60,336,60240
10497,60,336,64200
10498,60,336,67260
10499,120,336,67920
10500,240,336,68640
10501,300,336,69420
10502,180,336,70620
10503,480,336,71160
10504,420,336,71820
10505,300,336,72600
10506,360,336,73320
10507,1020,336,76740
10508,960,336,77400
10509,900,336,78120
10510,900,336,78840
10511,120,336,77820
10512,180,336,78300
10513,420,336,78960
10514,420,336,79680
10515,420,336,80400
10516,120,336,78600
10517,60,336,79800
10518,60,336,80280
10519,120,336,600
10520,60,336,1140
10521,60,337,35400
10522,60,337,39000
10523,120,337,42600
10524,180,337,46200
10525,60,337,47400
10526,60,337,47880
10527,60,337,53400
10528,120,337,60600
10529,60,337,64380
10530,60,337,64200
10531,60,337,67800
10532,120,337,71400
10533,60,337,75000
10534,300,337,78600
10535,180,337,79800
10536,240,337,80280
10537,300,337,80940
10538,240,337,81660
10539,240,337,82380
10540,120,337,31380
10541,60,337,31860
10542,60,337,32520
10543,60,337,51900
10544,60,337,55380
10545,60,337,58920
10546,120,337,61320
10547,120,337,61980
10548,60,337,62700
10549,180,337,66120
10550,60,337,71460
10551,60,337,75060
10552,60,337,75720
10553,120,337,76920
10554,300,337,960
10555,180,337,1500
10556,120,337,2160
10557,60,337,2880
10558,300,338,41580
10559,240,338,42240
10560,180,338,42960
10561,420,338,34320
10562,360,338,34980
10563,420,338,35700
10564,420,338,37920
10565,300,338,38640
10566,240,338,39360
10567,420,338,43020
10568,300,338,43740
10569,300,338,44460
10570,600,338,45120
10571,480,338,45840
10572,480,338,46560
10573,120,338,58380
10574,180,338,58860
10575,180,338,59520
10576,60,338,60240
10577,120,338,60960
10578,60,338,67200
10579,60,338,69180
10580,120,338,69660
10581,60,338,70320
10582,60,338,71760
10583,120,338,70800
10584,60,338,71280
10585,60,338,72600
10586,60,338,73320
10587,120,338,76860
10588,120,338,77520
10589,60,338,78240
10590,60,338,78960
10591,60,338,80460
10592,60,339,46560
10593,60,339,24720
10594,120,339,36120
10595,120,339,37440
10596,60,339,40740
10597,600,339,41880
10598,540,339,42600
10599,540,339,43320
10600,60,339,42960
10601,180,339,50160
10602,60,339,57240
10603,120,339,60600
10604,120,339,61320
10605,60,339,62100
10606,60,339,62820
10607,60,339,63840
10608,60,339,64560
10609,120,339,71940
10610,360,339,72960
10611,360,339,73680
10612,480,339,75600
10613,720,339,75360
10614,660,339,76620
10615,660,339,77100
10616,600,339,77760
10617,660,339,78480
10618,660,339,79200
10619,60,339,79320
10620,60,339,80040
10621,60,339,80760
10622,180,339,78960
10623,480,339,82740
10624,720,339,83880
10625,720,339,84360
10626,660,339,85020
10627,600,339,240
10628,420,339,960
10629,300,339,1500
10630,240,339,2160
10631,60,340,63900
10632,60,340,64560
10633,3360,340,65220
10634,3540,340,65940
10635,60,340,46560
10636,180,340,49620
10637,180,340,50340
10638,180,340,23100
10639,480,340,24720
10640,420,340,25320
10641,300,340,26100
10642,300,340,26580
10643,180,340,27300
10644,240,340,27960
10645,180,340,28680
10646,120,340,32280
10647,60,340,35400
10648,120,340,36060
10649,60,340,37440
10650,720,340,37080
10651,780,340,37500
10652,660,340,38220
10653,660,340,38940
10654,600,340,39660
10655,240,340,38580
10656,300,340,39000
10657,480,340,39720
10658,480,340,40920
10659,300,340,44160
10660,180,340,44700
10661,60,340,45420
10662,120,340,46080
10663,120,340,46800
10664,120,340,45780
10665,120,340,46260
10666,60,340,46920
10667,1380,340,56580
10668,1320,340,57120
10669,1320,340,57780
10670,1200,340,59100
10671,300,340,57240
10672,240,340,58620
10673,360,340,59040
10674,360,340,59700
10675,300,340,60420
10676,300,340,61140
10677,1140,340,62040
10678,1200,340,62520
10679,1500,340,66180
10680,1440,340,66840
10681,1440,340,67620
10682,1560,340,68340
10683,420,340,67140
10684,420,340,67620
10685,420,340,68280
10686,360,340,69000
10687,420,340,69780
10688,120,340,69420
10689,180,340,69840
10690,120,340,70500
10691,300,340,70980
10692,240,340,71520
10693,180,340,72180
10694,240,340,75360
10695,60,340,76620
10696,60,340,77100
10697,60,340,80760
10698,120,340,78960
10699,120,340,80160
10700,60,340,80640
10701,60,341,46560
10702,60,341,27780
10703,60,341,37440
10704,60,341,39000
10705,120,341,39600
10706,60,341,42960
10707,60,341,50160
10708,120,341,56580
10709,60,341,57120
10710,120,341,57240
10711,120,341,61320
10712,60,341,62100
10713,120,341,62820
10714,300,341,69000
10715,360,341,69780
10716,60,341,69840
10717,300,341,70500
10718,300,341,71220
10719,240,341,71940
10720,60,341,70980
10721,180,341,75360
10722,60,341,76620
10723,60,341,77100
10724,120,341,78960
10725,60,341,80160
10726,60,341,80640
10727,60,341,84360
10728,60,341,85020
10729,60,342,23100
10730,60,342,25440
10731,240,342,26220
10732,240,342,26940
10733,240,342,24720
10734,120,342,25320
10735,60,342,28680
10736,300,342,33840
10737,120,342,32280
10738,60,342,39660
10739,60,342,40920
10740,240,342,42960
10741,60,342,45420
10742,120,342,46080
10743,60,342,46800
10744,60,342,49440
10745,60,342,49920
10746,60,342,50160
10747,540,342,52980
10748,540,342,53460
10749,600,342,54120
10750,360,342,55500
10751,120,342,60600
10752,60,342,61320
10753,60,342,69000
10754,120,342,70980
10755,120,342,71520
10756,120,342,72180
10757,60,342,72960
10758,120,342,73680
10759,180,342,75360
10760,60,342,76620
10761,120,342,77100
10762,60,342,77760
10763,120,342,78960
10764,120,342,80160
10765,180,342,80640
10766,120,342,81360
10767,60,342,83880
10768,60,342,84360
10769,60,342,85020
10770,60,343,46560
10771,120,343,48900
10772,180,343,49620
10773,240,343,50340
10774,60,343,26940
10775,780,343,24720
10776,840,343,25320
10777,720,343,26100
10778,900,343,26580
10779,840,343,27300
10780,900,343,27960
10781,900,343,28680
10782,120,343,28980
10783,120,343,28680
10784,60,343,36060
10785,60,343,35460
10786,60,343,36120
10787,60,343,37440
10788,720,343,38580
10789,720,343,39000
10790,540,343,39720
10791,540,343,40920
10792,420,343,39600
10793,480,343,40740
10794,480,343,41220
10795,660,343,41880
10796,600,343,42600
10797,600,343,43320
10798,720,343,42960
10799,540,343,44160
10800,480,343,44700
10801,360,343,45420
10802,300,343,46080
10803,300,343,46800
10804,660,343,45780
10805,660,343,46260
10806,660,343,46920
10807,600,343,48300
10808,120,343,50160
10809,240,343,57240
10810,180,343,67620
10811,300,343,68340
10812,120,343,74760
10813,240,343,75240
10814,180,343,75900
10815,180,343,76560
10816,180,343,77280
10817,240,343,75360
10818,180,343,76620
10819,180,343,77100
10820,120,343,77760
10821,180,343,78180
10822,300,343,78660
10823,360,343,79320
10824,240,343,80040
10825,240,343,80760
10826,120,343,78960
10827,120,343,2160
10828,180,343,3180
10829,240,343,3900
10830,180,344,24960
10831,540,344,32160
10832,600,344,33360
10833,540,344,33840
10834,480,344,34560
10835,480,344,35280
10836,540,344,35940
10837,60,344,39540
10838,420,344,39360
10839,480,344,40560
10840,480,344,41040
10841,420,344,41760
10842,480,344,42480
10843,660,344,43140
10844,180,344,42960
10845,120,344,46020
10846,240,344,46740
10847,60,344,46560
10848,180,344,50160
10849,120,344,53760
10850,360,344,57360
10851,120,344,58560
10852,240,344,59040
10853,180,344,59700
10854,180,344,60420
10855,240,344,61140
10856,240,344,60960
10857,60,344,62160
10858,120,344,62640
10859,60,344,63300
10860,60,344,64020
10861,180,344,64740
10862,60,344,64560
10863,60,344,71760
10864,120,344,75360
10865,60,344,77040
10866,120,344,79140
10867,60,344,78960
10868,240,344,82560
10869,60,344,84240
10870,60,344,84900
10871,120,344,85620
10872,60,344,30120
10873,60,344,33840
10874,240,344,37320
10875,180,344,38580
10876,180,344,39060
10877,60,344,39780
10878,120,344,40980
10879,60,344,44760
10880,240,344,49380
10881,240,344,49860
10882,300,344,50520
10883,120,344,51900
10884,180,344,60180
10885,120,344,60660
10886,60,344,61320
10887,60,344,61980
10888,120,344,62700
10889,60,344,70980
10890,60,344,71460
10891,480,344,75720
10892,660,344,76260
10893,720,344,76920
10894,60,344,960
10895,960,345,36780
10896,1260,345,37260
10897,1260,345,37920
10898,1140,345,38640
10899,1140,345,39360
10900,60,345,40380
10901,120,345,40860
10902,60,345,42240
10903,60,345,42960
10904,720,345,47580
10905,780,345,48060
10906,840,345,48720
10907,840,345,49440
10908,900,345,50160
10909,600,345,58380
10910,660,345,58860
10911,720,345,59520
10912,1740,345,60240
10913,1800,345,60960
10914,420,345,65580
10915,480,345,66060
10916,480,345,66720
10917,1920,345,67440
10918,2160,345,68160
10919,900,345,68880
10920,960,345,69600
10921,720,345,69180
10922,720,345,69660
10923,660,345,70320
10924,1320,345,71040
10925,1320,345,71760
10926,300,345,70800
10927,360,345,71280
10928,420,345,71940
10929,1260,345,72600
10930,1260,345,73320
10931,360,345,72780
10932,420,345,73260
10933,600,345,73920
10934,1380,345,74640
10935,1380,345,75360
10936,360,345,76380
10937,420,345,76860
10938,480,345,77520
10939,1080,345,78240
10940,1140,345,78960
10941,900,345,83580
10942,1020,345,84060
10943,1080,345,84780
10944,360,346,23100
10945,180,346,24300
10946,240,346,24780
10947,240,346,25440
10948,180,346,26220
10949,780,346,26940
10950,480,346,24720
10951,360,346,25320
10952,240,346,26100
10953,180,346,26580
10954,120,346,27300
10955,240,346,27960
10956,240,346,28680
10957,60,346,28980
10958,300,346,30600
10959,60,346,28680
10960,300,346,31320
10961,180,346,31860
10962,120,346,32520
10963,60,346,33840
10964,360,346,32280
10965,120,346,33540
10966,60,346,34020
10967,180,346,36060
10968,240,346,35040
10969,300,346,35460
10970,240,346,36120
10971,420,346,37440
10972,240,346,35940
10973,540,346,37080
10974,540,346,37500
10975,420,346,38220
10976,420,346,38940
10977,480,346,39660
10978,420,346,38580
10979,480,346,39000
10980,420,346,39720
10981,540,346,40920
10982,60,346,42180
10983,60,346,42660
10984,60,346,42960
10985,60,346,46260
10986,300,346,46920
10987,120,346,48300
10988,300,346,46560
10989,120,346,47760
10990,120,346,48240
10991,60,346,48900
10992,900,346,50160
10993,1140,346,51360
10994,1140,346,51840
10995,1200,346,52500
10996,1200,346,53160
10997,1320,346,53880
10998,480,346,52980
10999,660,346,53460
11000,1440,346,54120
11001,1620,346,55500
11002,420,346,53820
11003,420,346,55020
11004,420,346,55500
11005,420,346,56100
11006,660,346,56820
11007,720,346,57540
11008,180,346,57240
11009,60,346,60600
11010,240,346,61320
11011,180,346,62100
11012,300,346,62820
11013,60,346,64560
11014,60,346,65220
11015,120,346,65940
11016,240,346,67620
11017,420,346,68340
11018,60,346,67620
11019,120,346,68280
11020,660,346,69000
11021,720,346,69780
11022,60,346,71220
11023,120,346,71940
11024,60,346,70980
11025,240,346,75360
11026,240,346,78180
11027,180,346,78660
11028,180,346,79320
11029,60,346,80040
11030,60,346,80760
11031,60,346,78960
11032,180,347,38040
11033,600,347,39420
11034,420,347,40560
11035,360,347,41100
11036,240,347,41760
11037,120,347,42480
11038,60,347,43200
11039,180,347,45900
11040,480,347,47340
11041,300,347,48540
11042,300,347,49020
11043,240,347,49680
11044,180,347,50400
11045,240,347,51120
11046,60,347,50220
11047,120,347,57960
11048,240,347,59640
11049,960,347,61020
11050,1080,347,62160
11051,1020,347,62700
11052,1140,347,63360
11053,1080,347,64080
11054,1020,347,64800
11055,300,347,35640
11056,240,347,36780
11057,240,347,37260
11058,180,347,37980
11059,180,347,38640
11060,180,347,39360
11061,60,348,38040
11062,60,348,39420
11063,180,348,40560
11064,60,348,41100
11065,120,348,47340
11066,420,348,48540
11067,780,348,49020
11068,1020,348,49680
11069,1020,348,50400
11070,1020,348,51120
11071,120,348,48840
11072,120,348,50220
11073,540,348,57960
11074,600,348,59160
11075,600,348,59640
11076,780,348,60300
11077,660,348,61020
11078,600,348,61740
11079,420,348,61020
11080,480,348,62160
11081,960,348,62700
11082,1140,348,63360
11083,1080,348,64080
11084,1080,348,64800
11085,60,348,32220
11086,300,348,35640
11087,240,348,36780
11088,180,348,37260
11089,60,348,37980
11090,120,348,38640
11091,120,348,39360
11092,120,349,960
11093,120,349,1500
11094,480,349,2160
11095,120,349,3180
11096,180,349,3900
11097,720,349,32280
11098,420,349,33540
11099,360,349,34020
11100,300,349,34680
11101,540,349,35400
11102,660,349,36060
11103,120,349,30060
11104,120,349,30660
11105,60,349,31380
11106,60,349,31860
11107,1320,349,35940
11108,1380,349,37080
11109,1380,349,37500
11110,1500,349,38220
11111,1380,349,38940
11112,1320,349,39660
11113,840,349,38580
11114,900,349,39000
11115,780,349,39720
11116,960,349,40920
11117,60,349,42600
11118,120,349,43320
11119,240,349,42960
11120,60,349,46560
11121,180,349,49440
11122,120,349,49920
11123,780,349,50160
11124,540,349,51360
11125,480,349,51840
11126,420,349,52500
11127,360,349,53160
11128,360,349,53880
11129,840,349,52980
11130,840,349,53460
11131,720,349,54120
11132,540,349,55500
11133,240,349,53820
11134,600,349,55020
11135,600,349,55500
11136,600,349,56100
11137,480,349,56820
11138,540,349,57540
11139,120,349,57240
11140,240,349,59040
11141,540,349,59700
11142,480,349,60420
11143,540,349,61140
11144,120,349,62820
11145,660,349,62040
11146,660,349,62520
11147,840,349,63180
11148,840,349,63840
11149,840,349,64560
11150,720,349,63900
11151,840,349,64560
11152,840,349,65220
11153,840,349,65940
11154,60,349,68340
11155,240,349,67140
11156,240,349,67620
11157,240,349,68280
11158,300,349,69000
11159,420,349,69780
11160,120,349,69420
11161,180,349,69840
11162,120,349,70500
11163,60,349,71220
11164,60,349,71940
11165,120,349,73680
11166,180,349,75240
11167,120,349,75900
11168,60,349,76560
11169,120,349,77280
11170,600,349,75360
11171,480,349,76620
11172,420,349,77100
11173,360,349,77760
11174,300,349,78480
11175,300,349,79200
11176,420,349,78960
11177,480,349,80160
11178,480,349,80640
11179,420,349,81360
11180,180,349,82200
11181,180,349,82980
11182,480,350,39420
11183,540,350,40560
11184,420,350,41100
11185,660,350,41760
11186,540,350,42480
11187,540,350,43200
11188,120,350,47340
11189,60,350,56640
11190,300,350,57960
11191,180,350,59160
11192,240,350,59640
11193,360,350,60300
11194,300,350,61020
11195,360,350,61740
11196,120,350,61020
11197,60,350,35640
11198,60,351,39420
11199,180,351,43200
11200,300,351,41640
11201,360,351,43020
11202,180,351,44160
11203,120,351,44700
11204,240,351,46800
11205,60,351,58020
11206,120,351,59160
11207,180,351,59640
11208,120,351,60300
11209,60,351,61740
11210,60,351,59640
11211,960,351,61020
11212,840,351,62160
11213,780,351,62700
11214,780,351,63360
11215,720,351,64080
11216,720,351,64800
11217,60,351,32220
11218,240,351,39360
11219,120,352,33120
11220,120,352,33600
11221,180,352,36780
11222,120,352,37260
11223,120,352,42000
11224,60,352,48060
11225,180,352,51180
11226,240,352,51660
11227,240,352,52320
11228,420,352,53040
11229,420,352,53760
11230,240,352,54780
11231,360,352,55260
11232,300,352,55920
11233,180,352,56640
11234,180,352,57360
11235,120,352,58380
11236,120,352,58860
11237,60,352,59520
11238,60,352,60960
11239,60,352,83580
11240,60,352,84060
11241,60,353,23100
11242,60,353,25440
11243,60,353,26940
11244,60,353,24720
11245,60,353,28680
11246,60,353,27780
11247,60,353,31860
11248,60,353,32520
11249,60,353,34680
11250,120,353,35400
11251,180,353,36060
11252,60,353,37500
11253,480,353,39600
11254,480,353,40740
11255,480,353,41220
11256,420,353,41880
11257,360,353,42600
11258,360,353,43320
11259,120,353,42960
11260,180,353,44160
11261,180,353,44700
11262,60,353,45420
11263,120,353,46080
11264,120,353,46800
11265,420,353,46560
11266,660,353,47760
11267,600,353,48240
11268,540,353,48900
11269,420,353,49620
11270,420,353,50340
11271,180,353,49440
11272,180,353,49920
11273,180,353,50580
11274,180,353,51840
11275,300,353,50160
11276,300,353,51360
11277,240,353,51840
11278,180,353,52500
11279,180,353,53160
11280,180,353,53880
11281,540,353,53820
11282,540,353,55020
11283,540,353,55500
11284,540,353,56100
11285,480,353,56820
11286,480,353,57540
11287,60,353,57240
11288,60,353,64560
11289,240,353,65880
11290,300,353,66300
11291,300,353,66960
11292,360,353,67620
11293,360,353,68340
11294,60,353,71940
11295,60,353,70980
11296,60,353,71520
11297,60,353,72180
11298,60,353,72960
11299,60,353,73680
11300,180,353,74760
11301,240,353,75240
11302,240,353,75900
11303,300,353,76560
11304,360,353,77280
11305,60,353,75360
11306,180,353,78960
11307,60,353,80160
11308,60,353,80640
11309,120,353,82740
11310,480,353,83880
11311,420,353,84360
11312,420,353,85020
11313,300,353,85740
11314,120,353,240
11315,60,353,3900
11316,180,354,23100
11317,120,354,24300
11318,180,354,24780
11319,240,354,25440
11320,120,354,26220
11321,180,354,26940
11322,120,354,24720
11323,60,354,25320
